Chapter #,Chapter Name,BlockL1_Id,BlockL1,BlockL2_Id,BlockL2,code,Category,synonymous,synonymous DSM - 5,Defination,ClassKind,DepthInKind
2,Neoplasms,BlockL1-2E8,"- Benign neoplasms, except of lymphoid, haematopoietic, central nervous system or related tissues",BlockL2-2E9,- - Benign non-mesenchymal neoplasms,2F20,- - - - Benign cutaneous melanocytic neoplasms,,,,category,1
2,Neoplasms,BlockL1-2E8,"- Benign neoplasms, except of lymphoid, haematopoietic, central nervous system or related tissues",BlockL2-2E9,- - Benign non-mesenchymal neoplasms,2F21,- - - - Benign keratinocytic acanthomas,,,A group of benign discrete epidermal proliferative disorders including seborrhoeic keratosis and clear cell acanthoma.,category,1
2,Neoplasms,BlockL1-2E8,"- Benign neoplasms, except of lymphoid, haematopoietic, central nervous system or related tissues",BlockL2-2E9,- - Benign non-mesenchymal neoplasms,2F30,- - - Benign neoplasm of breast,,,A non-metastasizing neoplasm arising from the breast parenchyma.,category,1
2,Neoplasms,BlockL1-2E8,"- Benign neoplasms, except of lymphoid, haematopoietic, central nervous system or related tissues",BlockL2-2E9,- - Benign non-mesenchymal neoplasms,2F30.2,- - - - Intraductal papilloma of breast,,,"A benign papillary neoplasm that arises anywhere in the ductal system of the breast. It is characterised by fibrovascular structures lined by benign epithelial and myoepithelial proliferations. Intraductal breast papillomas are classified as central, when they arise in large ducts, or peripheral, when they arise in the terminal ductal lobular units.",category,2
2,Neoplasms,BlockL1-2E8,"- Benign neoplasms, except of lymphoid, haematopoietic, central nervous system or related tissues",BlockL2-2E9,- - Benign non-mesenchymal neoplasms,2F30.3,- - - - Benign phyllodes tumour of breast,,,"A usually unilateral, benign and well circumscribed biphasic neoplasm that arises from the breast. It usually affects middle-aged women. It is characterised by the presence of a double layer of epithelial cells that are arranged in clefts, surrounded by a cellular, monomorphic spindle cell mesenchymal component. Mitoses are rare. Necrotic changes may be present in large tumours.",category,2
2,Neoplasms,BlockL1-2E8,"- Benign neoplasms, except of lymphoid, haematopoietic, central nervous system or related tissues",BlockL2-2E9,- - Benign non-mesenchymal neoplasms,2F30.4,- - - - Fibromatosis of breast,,,,category,2
2,Neoplasms,BlockL1-2E8,"- Benign neoplasms, except of lymphoid, haematopoietic, central nervous system or related tissues",BlockL2-2E9,- - Benign non-mesenchymal neoplasms,2F30.5,- - - - Fibroadenoma of breast,,,"A benign tumour of the breast characterised by the presence of stromal and epithelial elements. It presents as a painless, solitary, slow growing, firm, and mobile mass. It is the most common benign breast lesion. It usually occurs in women of childbearing age. The majority of fibroadenomas do not recur after complete excision. A slightly increased risk of developing cancer within fibroadenomas or in the breast tissue of patients previously treated for fibroadenomas has been reported.",category,2
2,Neoplasms,BlockL1-2E8,"- Benign neoplasms, except of lymphoid, haematopoietic, central nervous system or related tissues",BlockL2-2E9,- - Benign non-mesenchymal neoplasms,2F31,- - - Benign non-mesenchymal neoplasms of uterus,,,Other non-malignant tumours of the uterus not detailed elsewhere.,category,1
2,Neoplasms,BlockL1-2E8,"- Benign neoplasms, except of lymphoid, haematopoietic, central nervous system or related tissues",BlockL2-2E9,- - Benign non-mesenchymal neoplasms,2F31.00,- - - - - Cervical Intraepithelial neoplasia grade I,,,,category,3
2,Neoplasms,BlockL1-2E8,"- Benign neoplasms, except of lymphoid, haematopoietic, central nervous system or related tissues",BlockL2-2E9,- - Benign non-mesenchymal neoplasms,2F32,- - - Benign neoplasm of ovary,,,"A non-metastasizing neoplasm that arises from the ovary. Representative examples include serous cystadenoma, mucinous cystadenoma, clear cell adenofibroma, benign Brenner tumour, thecoma, and fibroma.",category,1
2,Neoplasms,BlockL1-2E8,"- Benign neoplasms, except of lymphoid, haematopoietic, central nervous system or related tissues",BlockL2-2E9,- - Benign non-mesenchymal neoplasms,2F32.Z,"- - - - Benign neoplasm of ovary, unspecified",,,"A non-metastasizing neoplasm that arises from the ovary. Representative examples include serous cystadenoma, mucinous cystadenoma, clear cell adenofibroma, benign Brenner tumour, thecoma, and fibroma.",category,2
2,Neoplasms,BlockL1-2E8,"- Benign neoplasms, except of lymphoid, haematopoietic, central nervous system or related tissues",BlockL2-2E9,- - Benign non-mesenchymal neoplasms,2F33,- - - Benign neoplasm of other or unspecified female genital organs,,,"A non-metastasizing neoplasm that arises from the female reproductive system. Representative examples include uterine corpus leiomyoma, endocervical polyp, and benign ovarian germ cell tumour.",category,1
2,Neoplasms,BlockL1-2E8,"- Benign neoplasms, except of lymphoid, haematopoietic, central nervous system or related tissues",BlockL2-2E9,- - Benign non-mesenchymal neoplasms,2F37,- - - Benign neoplasm of endocrine glands,,,,category,1
2,Neoplasms,BlockL1-2E8,"- Benign neoplasms, except of lymphoid, haematopoietic, central nervous system or related tissues",BlockL2-2E9,- - Benign non-mesenchymal neoplasms,2F37.0,- - - - Non-secreting pituitary adenoma,,,,category,2
2,Neoplasms,BlockL1-2F9,"- Neoplasms of unknown behaviour, except of lymphoid, haematopoietic, central nervous system or related tissues",,,2F9Y,- - Neoplasms of unknown behaviour of other specified site,,,,category,1
3,Diseases of the blood or blood-forming organs,BlockL1-3A0,- Anaemias or other erythrocyte disorders,BlockL2-3A0,- - Nutritional or metabolic anaemias,3A00,- - - Iron deficiency anaemia,,,"A disease caused by chronic or acute bleeding, excessive menstrual bleeding, inadequate intake, substances (in diet or drugs) interfering with iron absorption, malabsorption syndromes, inflammation, infection or blood donation. This disease is characterised by decreased levels of iron present in the body. This disease may present with fatigue, pallor or dizziness. Confirmation is by identification of decreased levels of iron in a blood sample.",category,1
3,Diseases of the blood or blood-forming organs,BlockL1-3A0,- Anaemias or other erythrocyte disorders,BlockL2-3A0,- - Nutritional or metabolic anaemias,3A00.0,- - - - Acquired iron deficiency anaemia due to blood loss,,,"Chronic blood loss is a possible cause in every case of iron-deficiency anaemia. Iron deficiency anaemia may be caused by acute bleeding in gastrointestinal tract, uterus or genitourinary system, copious menstrual blood losses (menorrhagia) and multiple blood donations. In many tropical countries, infestations with hookworms lead to intestinal blood losses that in some individuals can be considerable. Iron deficiency may also be caused by several circumstances related to “chronic posthaemorrhagic anaemia”. A diagnosis of iron deficiency should always lead to a search for pathologic causes of blood loss (e.g. tumours in the gastrointestinal tract or uterus, especially if uterine bleedings have increased or changed in regularity).",category,2
3,Diseases of the blood or blood-forming organs,BlockL1-3A0,- Anaemias or other erythrocyte disorders,BlockL2-3A0,- - Nutritional or metabolic anaemias,3A00.1,- - - - Acquired iron deficiency anaemia due to low intake,,,"Iron deficiency is probably the most common nutritional deficiency disorder in the world. Iron deficiency anaemia during pregnancy increases perinatal risks for mothers and neonates; and increases overall infant mortality. Severe anaemia is a major risk factor associated with greatly increased morbidity and mortality for young children and pregnant women. Prompt recognition of the condition, treatment and clinical follow-up of individuals, are crucial in avoiding complications such as high-output heart failure. Maternal iron deficiency during pregnancy increases the risk of iron deficiency in the infant. In less developed countries, the prevalence of iron deficiency during pregnancy is higher than in developed countries, and iron supplementation during pregnancy is beneficial.",category,2
3,Diseases of the blood or blood-forming organs,BlockL1-3A0,- Anaemias or other erythrocyte disorders,BlockL2-3A0,- - Nutritional or metabolic anaemias,3A00.Z,"- - - - Iron deficiency anaemia, unspecified",,,,category,2
3,Diseases of the blood or blood-forming organs,BlockL1-3A0,- Anaemias or other erythrocyte disorders,BlockL2-3A0,- - Nutritional or metabolic anaemias,3A01,- - - Megaloblastic anaemia due to vitamin B12 deficiency,,,"A disease caused by inadequate dietary intake of vitamin B12, impaired absorption of vitamin B12, surgical removal of the small bowel, coeliac disease or inherited mutations affecting absorption of vitamin B12. This disease is characterised by decreased levels of vitamin B12 in the body presenting with or without anaemia. This disease may present with fatigue, pallor, dizziness, seizures, or symptoms of dementia. Confirmation is by identification of decreased levels of vitamin B12 in a blood sample.",category,1
3,Diseases of the blood or blood-forming organs,BlockL1-3A0,- Anaemias or other erythrocyte disorders,BlockL2-3A0,- - Nutritional or metabolic anaemias,3A01.2,- - - - Vitamin B12 deficiency anaemia due to low intake,,,"A disease caused by insufficient intake of vitamin B12 into the body. This disease is characterised by low levels of vitamin B12 leading to low levels of red blood cells. This disease may present with pallor, fatigue, or shortness of breath. Confirmation is by identification of low levels of vitamin B12 and red blood cell count in a blood sample.",category,2
3,Diseases of the blood or blood-forming organs,BlockL1-3A0,- Anaemias or other erythrocyte disorders,BlockL2-3A0,- - Nutritional or metabolic anaemias,3A01.5,- - - - Drug-induced vitamin B12 deficiency anaemia,,,,category,2
3,Diseases of the blood or blood-forming organs,BlockL1-3A0,- Anaemias or other erythrocyte disorders,BlockL2-3A0,- - Nutritional or metabolic anaemias,3A02,- - - Folate deficiency anaemia,,,,category,1
3,Diseases of the blood or blood-forming organs,BlockL1-3A0,- Anaemias or other erythrocyte disorders,BlockL2-3A1,- - Haemolytic anaemias,3A10,- - - - Hereditary haemolytic anaemia,,,,category,1
3,Diseases of the blood or blood-forming organs,BlockL1-3A0,- Anaemias or other erythrocyte disorders,BlockL2-3A1,- - Haemolytic anaemias,3A20,"- - - - Acquired haemolytic anaemia, immune",,,"A condition characterised by antibodies that are directed against red blood cells in an autoimmune reaction leading to low levels of red blood cells. This condition may present with pallor, fatigue, shortness of breath. Confirmation is by identification of antibodies in a blood sample and positive Coombs test result.",category,1
3,Diseases of the blood or blood-forming organs,BlockL1-3A0,- Anaemias or other erythrocyte disorders,BlockL2-3A1,- - Haemolytic anaemias,3A20.4,- - - - - Alloimmune haemolytic anaemia,,,"A disease caused by determinants such as a blood transfusion that lead to an immune response directed against the person's own red blood cells. This disease is characterised by low levels of red blood cells in the body due to abnormal destruction of the red blood cells. This disease may present with pallor, fatigue, or shortness of breath. Confirmation is by identification of low red blood cell count in a blood sample.",category,2
3,Diseases of the blood or blood-forming organs,BlockL1-3A0,- Anaemias or other erythrocyte disorders,BlockL2-3A1,- - Haemolytic anaemias,3A20.5,- - - - - Evans syndrome,,,"Evans syndrome is characterised by the association of autoimmune haemolytic anaemia with another haematological anomaly. The thrombocytopaenia may precede, occur concurrently with, or secondary to the autoimmune haemolytic anaemia.",category,2
3,Diseases of the blood or blood-forming organs,BlockL1-3A0,- Anaemias or other erythrocyte disorders,BlockL2-3A1,- - Haemolytic anaemias,3A21,"- - - - Acquired haemolytic anaemia, non-immune",,,"A disease caused by determinants such as infection, toxic chemicals, drugs and trauma arising after birth. This disease is characterised by haemolysis of red blood cells. This disease may present with pallor, fatigue, or shortness of breath. Confirmation is by identification of decreased red blood cell count in a blood sample and negative Coombs test result.",category,1
